% File created by shivutils (I.Shivvers)
% wl(A)   flm    er(optional)
6162.00   2.05854249   0.03587005
6163.00   2.06342554   0.03562083
6164.00   2.07470775   0.03526459
6165.00   2.05304527   0.03461093
6166.00   2.05074167   0.03406199
6167.00   2.06881857   0.03369714
6168.00   2.07468843   0.03357710
6169.00   2.07145548   0.03357732
6170.00   2.05806828   0.03357808
6171.00   2.04882431   0.03349695
6172.00   2.06484270   0.03355843
6173.00   2.05306530   0.03341131
6174.00   2.06566429   0.03338566
6175.00   2.06894183   0.03331329
6176.00   2.07840157   0.03333046
6177.00   2.05339050   0.03317622
6178.00   2.05704975   0.03316455
6179.00   2.05564451   0.03310814
6180.00   2.05320120   0.03305915
6181.00   2.04393792   0.03302827
6182.00   2.06453753   0.03319316
6183.00   2.07932663   0.03330155
6184.00   2.04798746   0.03320518
6185.00   2.04917336   0.03317537
6186.00   2.06219196   0.03323385
6187.00   2.06009102   0.03317686
6188.00   2.03565168   0.03296746
6189.00   2.02415848   0.03287026
6190.00   1.99369907   0.03274702
6191.00   1.99774098   0.03272756
6192.00   2.02905989   0.03286281
6193.00   2.04418635   0.03293794
6194.00   2.02937317   0.03287646
6195.00   2.03437281   0.03290394
6196.00   2.03736782   0.03295663
6197.00   2.02483845   0.03286349
6198.00   2.00212884   0.03266564
6199.00   2.01215863   0.03266501
6200.00   2.02493286   0.03278461
6201.00   2.03204632   0.03286768
6202.00   2.04380703   0.03288578
6203.00   2.03226137   0.03281676
6204.00   2.01752615   0.03277653
6205.00   2.01841879   0.03278138
6206.00   2.00938439   0.03270186
6207.00   2.00109577   0.03265163
6208.00   2.02408695   0.03289965
6209.00   2.02765465   0.03305009
6210.00   2.01534867   0.03314175
6211.00   1.99928880   0.03315816
6212.00   2.01282263   0.03325090
6213.00   2.01730800   0.03314918
6214.00   2.01732206   0.03291722
6215.00   2.00987077   0.03254199
6216.00   1.99593616   0.03236999
6217.00   2.00207663   0.03239756
6218.00   1.99769652   0.03234091
6219.00   1.99809909   0.03226286
6220.00   1.98297834   0.03224179
6221.00   1.98724020   0.03232077
6222.00   1.98188567   0.03232416
6223.00   1.98991799   0.03237703
6224.00   1.98318636   0.03231092
6225.00   1.97965145   0.03219106
6226.00   1.98948789   0.03213211
6227.00   1.99416876   0.03211830
6228.00   1.99071777   0.03204576
6229.00   2.00164318   0.03209729
6230.00   2.02922249   0.03225125
6231.00   2.00910687   0.03216409
6232.00   1.97524071   0.03211202
6233.00   1.95732164   0.03232973
6234.00   1.93698561   0.03255233
6235.00   1.93061173   0.03263675
6236.00   1.95693159   0.03286468
6237.00   1.99271560   0.03316015
6238.00   1.99687719   0.03322514
6239.00   1.98155475   0.03318417
6240.00   1.96782136   0.03314953
6241.00   1.97389483   0.03313284
6242.00   1.99321342   0.03306122
6243.00   1.98233986   0.03268494
6244.00   1.95121419   0.03219400
6245.00   1.96275926   0.03207889
6246.00   1.97925472   0.03217436
6247.00   1.97891498   0.03218434
6248.00   1.97093666   0.03213409
6249.00   1.96995258   0.03232227
6250.00   1.96692276   0.03229918
6251.00   1.96370244   0.03223933
6252.00   1.96458399   0.03220386
6253.00   1.96972275   0.03221624
6254.00   1.97239661   0.03210808
6255.00   1.95626402   0.03206941
6256.00   1.94613123   0.03233632
6257.00   1.95187509   0.03276072
6258.00   1.95484734   0.03306578
6259.00   1.95966733   0.03321738
6260.00   1.95814431   0.03313988
6261.00   1.95297384   0.03282741
6262.00   1.93861198   0.03242934
6263.00   1.94136596   0.03223415
6264.00   1.91972971   0.03199845
6265.00   1.89130020   0.03179310
6266.00   1.88764560   0.03177392
6267.00   1.91815066   0.03189793
6268.00   1.91434324   0.03185588
6269.00   1.89429069   0.03169283
6270.00   1.90008783   0.03161098
6271.00   1.91143429   0.03153533
6272.00   1.90013170   0.03148972
6273.00   1.90166664   0.03159953
6274.00   1.90071988   0.03159277
6275.00   1.90747106   0.03159076
6276.00   1.91028285   0.03160367
6277.00   1.91707993   0.03185134
6278.00   1.92224455   0.03228641
6279.00   1.94798791   0.03284350
6280.00   1.96810436   0.03314056
6281.00   1.94582868   0.03297536
6282.00   1.91619277   0.03262226
6283.00   1.90436363   0.03231959
6284.00   1.92883241   0.03229637
6285.00   1.93747354   0.03235898
6286.00   1.92124498   0.03227478
6287.00   1.91297030   0.03214651
6288.00   1.90727830   0.03198672
6289.00   1.88658857   0.03179622
6290.00   1.88634896   0.03167180
6291.00   1.90119553   0.03155824
6292.00   1.90372801   0.03145749
6293.00   1.90897083   0.03153246
6294.00   1.92753220   0.03177893
6295.00   1.93739080   0.03198485
6296.00   1.91996992   0.03233697
6297.00   1.90259695   0.03401929
6298.00   1.90474510   0.03735013
6299.00   1.90485919   0.04150257
6300.00   1.90415895   0.04414444
6301.00   1.90388751   0.04460736
6302.00   1.90812552   0.04335390
6303.00   1.90834045   0.04073430
6304.00   1.90761673   0.03683248
6305.00   1.88667738   0.03394743
6306.00   1.89991295   0.03311528
6307.00   1.89465761   0.03314508
6308.00   1.85499287   0.03277677
6309.00   1.85073578   0.03239440
6310.00   1.89872766   0.03215256
6311.00   1.91887712   0.03190520
6312.00   1.89156151   0.03159365
6313.00   1.86136723   0.03138395
6314.00   1.85175681   0.03117581
6315.00   1.85792112   0.03107128
6316.00   1.85137439   0.03099374
6317.00   1.84856510   0.03095653
6318.00   1.86805201   0.03100051
6319.00   1.87256598   0.03104587
6320.00   1.87179744   0.03106299
6321.00   1.85945809   0.03098665
6322.00   1.85446811   0.03092141
6323.00   1.84856224   0.03089607
6324.00   1.88044786   0.03102861
6325.00   1.90125346   0.03105175
6326.00   1.89991117   0.03096754
6327.00   1.88665760   0.03093966
6328.00   1.84981883   0.03091985
6329.00   1.83494544   0.03102762
6330.00   1.85540247   0.03130122
6331.00   1.87003994   0.03150140
6332.00   1.85195899   0.03134054
6333.00   1.82982445   0.03100696
6334.00   1.83746886   0.03089214
6335.00   1.84945869   0.03085957
6336.00   1.84248006   0.03071016
6337.00   1.82146037   0.03042083
6338.00   1.82066286   0.03031533
6339.00   1.82170200   0.03030482
6340.00   1.80469048   0.03027962
6341.00   1.79938531   0.03028914
6342.00   1.82132292   0.03041615
6343.00   1.84739316   0.03056226
6344.00   1.84229350   0.03054030
6345.00   1.82880902   0.03044472
6346.00   1.82510996   0.03045858
6347.00   1.86502433   0.03074182
6348.00   1.86584949   0.03075025
6349.00   1.86215079   0.03064657
6350.00   1.84537768   0.03048282
6351.00   1.81920838   0.03033438
6352.00   1.81376565   0.03027285
6353.00   1.84410119   0.03039447
6354.00   1.88810337   0.03065072
6355.00   1.87085366   0.03072017
6356.00   1.85337543   0.03076198
6357.00   1.83954751   0.03078736
6358.00   1.83854914   0.03064397
6359.00   1.82456565   0.03037985
6360.00   1.80709696   0.03037037
6361.00   1.80313230   0.03113548
6362.00   1.79754400   0.03260338
6363.00   1.77709365   0.03389686
6364.00   1.76620924   0.03450114
6365.00   1.79834294   0.03452226
6366.00   1.79589701   0.03365333
6367.00   1.81367874   0.03223503
6368.00   1.82789004   0.03084379
6369.00   1.81650889   0.03007603
6370.00   1.78800845   0.02979672
6371.00   1.77892303   0.02970478
6372.00   1.78342462   0.02975120
6373.00   1.78467309   0.02979089
6374.00   1.76901889   0.02970477
6375.00   1.79076290   0.02973851
6376.00   1.79896879   0.02982493
6377.00   1.79406762   0.03006006
6378.00   1.77651405   0.03009940
6379.00   1.77800822   0.03011514
6380.00   1.81699383   0.03022397
6381.00   1.85184669   0.03043238
6382.00   1.84901941   0.03043091
6383.00   1.83138943   0.03022727
6384.00   1.79999530   0.03006525
6385.00   1.78276706   0.02998720
6386.00   1.80243850   0.03008963
6387.00   1.79426968   0.02999622
6388.00   1.80740666   0.03006837
6389.00   1.79666948   0.02990896
6390.00   1.81363630   0.02987628
6391.00   1.83402205   0.02994663
6392.00   1.81724215   0.02984582
6393.00   1.81046987   0.02979149
6394.00   1.79859340   0.02972430
6395.00   1.79312444   0.02968375
6396.00   1.80822885   0.02975885
6397.00   1.81851506   0.02983230
6398.00   1.81440043   0.02988282
6399.00   1.80581641   0.02989642
6400.00   1.79951632   0.03003760
6401.00   1.78477991   0.03019317
6402.00   1.75837946   0.03023448
6403.00   1.78193474   0.03033877
6404.00   1.78109384   0.03022399
6405.00   1.77506948   0.03003863
6406.00   1.76118159   0.02968306
6407.00   1.77940893   0.02960331
6408.00   1.77656150   0.02951615
6409.00   1.77777243   0.02954780
6410.00   1.79284358   0.02965517
6411.00   1.79364920   0.02975027
6412.00   1.76653314   0.02974173
6413.00   1.76667929   0.02979643
6414.00   1.77487707   0.02982777
6415.00   1.75935078   0.02972188
6416.00   1.74568033   0.02957195
6417.00   1.77200890   0.02959883
6418.00   1.78557563   0.02959616
6419.00   1.79752135   0.02963328
6420.00   1.78409362   0.02956348
6421.00   1.79994440   0.02963680
6422.00   1.79778028   0.02961617
6423.00   1.78938270   0.02950453
6424.00   1.78545380   0.02940202
6425.00   1.80911541   0.02958094
6426.00   1.79224145   0.02955681
6427.00   1.77641368   0.02942696
6428.00   1.76828814   0.02934647
6429.00   1.79288375   0.02954920
6430.00   1.78138781   0.02947735
6431.00   1.79646993   0.02951702
6432.00   1.78624678   0.02949612
6433.00   1.78490877   0.02946264
6434.00   1.78085065   0.02941056
6435.00   1.76911032   0.02937239
6436.00   1.77210844   0.02940254
6437.00   1.77623868   0.02944675
6438.00   1.77724314   0.02941206
6439.00   1.77081919   0.02937648
6440.00   1.78564966   0.02942516
6441.00   1.76321340   0.02925090
6442.00   1.77093172   0.02928088
6443.00   1.78898931   0.02940223
6444.00   1.80289364   0.02942757
6445.00   1.79342544   0.02931329
6446.00   1.77251124   0.02926470
6447.00   1.75974846   0.02928639
6448.00   1.73828471   0.02912381
6449.00   1.74653685   0.02916253
6450.00   1.76611471   0.02931169
6451.00   1.77047062   0.02931417
6452.00   1.76225686   0.02929074
6453.00   1.76937985   0.02932772
6454.00   1.77228236   0.02932639
6455.00   1.73423409   0.02913271
6456.00   1.72531772   0.02909214
6457.00   1.75822544   0.02928405
6458.00   1.77571321   0.02936344
6459.00   1.75542819   0.02929114
6460.00   1.72015107   0.02911181
6461.00   1.71369827   0.02900769
6462.00   1.70506120   0.02893128
6463.00   1.71387053   0.02911629
6464.00   1.70491624   0.02921067
6465.00   1.72908187   0.02936117
6466.00   1.74603045   0.02942085
6467.00   1.72049880   0.02926091
6468.00   1.71713638   0.02913268
6469.00   1.75102639   0.02925680
6470.00   1.73557591   0.02941293
%6471.00   1.45181286   0.02892806
%6472.00   1.29861450   0.02813949
%6473.00   1.46022189   0.03064887
%6474.00   1.59206247   0.03251106
%6475.00   1.41135120   0.03106683
%6476.00   1.29838514   0.02828734
%6477.00   1.37654638   0.02901037
%6478.00   1.53673482   0.03054587
%6479.00   1.67905831   0.03107012
6480.00   1.74921370   0.03000153
6481.00   1.72034121   0.02932323
6482.00   1.68571591   0.02891191
6483.00   1.68227243   0.02868107
6484.00   1.68386030   0.02844802
6485.00   1.67251778   0.02836634
6486.00   1.65543020   0.02830334
6487.00   1.67229283   0.02867061
6488.00   1.68863869   0.02879979
6489.00   1.69308341   0.02850040
%6490.00   1.76060212   0.02971008
%6491.00   1.96187949   0.03328975
%6492.00   1.88652086   0.03454776
%6493.00   1.74575567   0.03269537
6494.00   1.65740347   0.03022184
6495.00   1.64536560   0.02893431
6496.00   1.62246132   0.02869430
6497.00   1.65628302   0.02900854
6498.00   1.68760467   0.02933582
6499.00   1.69387388   0.02950918
6500.00   1.68088198   0.02951945
6501.00   1.67723477   0.02939848
6502.00   1.70448351   0.02929940
6503.00   1.70833206   0.02915058
6504.00   1.69431019   0.02909132
6505.00   1.69160843   0.02917585
6506.00   1.69725442   0.02933384
6507.00   1.69577134   0.02934911
6508.00   1.70279634   0.02925066
6509.00   1.72027564   0.02914153
6510.00   1.70111668   0.02887866
6511.00   1.68252516   0.02870321
6512.00   1.66789150   0.02857882
6513.00   1.66364503   0.02849419
6514.00   1.65508318   0.02832074
6515.00   1.65679002   0.02821695
6516.00   1.63299251   0.02799193
6517.00   1.60310423   0.02776083
6518.00   1.59726858   0.02773969
6519.00   1.60379386   0.02784701
6520.00   1.60471177   0.02798778
6521.00   1.62635660   0.02827857
6522.00   1.64467883   0.02847370
6523.00   1.64575446   0.02851090
6524.00   1.65222454   0.02853378
6525.00   1.63991714   0.02843032
6526.00   1.62674117   0.02833291
6527.00   1.63046765   0.02838295
6528.00   1.63843644   0.02844862
6529.00   1.64807010   0.02851447
6530.00   1.66381931   0.02873999
6531.00   1.65576601   0.02887832
6532.00   1.64327705   0.02900132
6533.00   1.63174617   0.02906102
6534.00   1.62158871   0.02900799
6535.00   1.61373639   0.02875739
6536.00   1.63295746   0.02856338
6537.00   1.63421035   0.02832455
6538.00   1.62229884   0.02820972
6539.00   1.64071655   0.02834888
6540.00   1.65403759   0.02844797
6541.00   1.64346313   0.02839753
6542.00   1.62978935   0.02840027
6543.00   1.61776698   0.02842913
6544.00   1.60489237   0.02837523
6545.00   1.58220816   0.02818910
6546.00   1.59080648   0.02818617
6547.00   1.58671439   0.02805048
6548.00   1.56843865   0.02784286
6549.00   1.56630588   0.02777753
6550.00   1.58518171   0.02790470
6551.00   1.59077370   0.02805423
6552.00   1.60045767   0.02841928
6553.00   1.59924531   0.02861582
6554.00   1.58963895   0.02860580
6555.00   1.57569480   0.02854156
6556.00   1.58123922   0.02845507
6557.00   1.58317387   0.02815335
6558.00   1.58428407   0.02785052
6559.00   1.57344222   0.02769735
6560.00   1.56429815   0.02777709
6561.00   1.59731269   0.02828007
6562.00   1.63189578   0.02873806
6563.00   1.64445066   0.02889301
6564.00   1.62435603   0.02870477
6565.00   1.60637689   0.02853445
6566.00   1.58859813   0.02812293
6567.00   1.58188343   0.02798373
6568.00   1.58607233   0.02798549
6569.00   1.60154128   0.02805337
6570.00   1.60691547   0.02811371
6571.00   1.60632408   0.02810623
6572.00   1.61054373   0.02798588
6573.00   1.61656141   0.02792435
6574.00   1.59528220   0.02785803
6575.00   1.59069633   0.02796047
6576.00   1.57333863   0.02813936
6577.00   1.59493649   0.02842266
6578.00   1.60208571   0.02852480
6579.00   1.61709964   0.02859702
6580.00   1.62226129   0.02852924
6581.00   1.62531209   0.02834192
6582.00   1.62765217   0.02818216
6583.00   1.61649024   0.02809057
6584.00   1.62966990   0.02818738
6585.00   1.63660908   0.02821898
6586.00   1.63411880   0.02813716
6587.00   1.61970091   0.02801675
6588.00   1.63656211   0.02816025
6589.00   1.65726686   0.02831311
6590.00   1.66328716   0.02834047
6591.00   1.65465796   0.02826364
6592.00   1.65612316   0.02826061
6593.00   1.66939616   0.02834883
6594.00   1.68566120   0.02849335
6595.00   1.67862618   0.02841662
6596.00   1.67231524   0.02836751
6597.00   1.66907024   0.02839446
6598.00   1.65964866   0.02841271
6599.00   1.66127491   0.02834318
6600.00   1.67022622   0.02829896
6601.00   1.66082430   0.02821272
6602.00   1.65289712   0.02820589
6603.00   1.66899908   0.02835596
6604.00   1.66840172   0.02845243
6605.00   1.65404761   0.02842274
6606.00   1.64574575   0.02827867
6607.00   1.67071724   0.02832544
6608.00   1.69462228   0.02835648
6609.00   1.71064973   0.02836135
6610.00   1.70715511   0.02830430
6611.00   1.69480491   0.02826014
6612.00   1.68060613   0.02818200
6613.00   1.67310619   0.02812352
6614.00   1.66805220   0.02805913
6615.00   1.67175090   0.02804695
6616.00   1.68348777   0.02809551
6617.00   1.70060480   0.02821741
6618.00   1.69679737   0.02823823
6619.00   1.67024958   0.02809225
6620.00   1.65937138   0.02799649
6621.00   1.68755484   0.02813239
6622.00   1.70283461   0.02821397
6623.00   1.70691013   0.02820942
6624.00   1.70843899   0.02820754
6625.00   1.70070934   0.02820346
6626.00   1.69822443   0.02823633
6627.00   1.69276214   0.02819702
6628.00   1.68034101   0.02805924
6629.00   1.68591619   0.02805213
6630.00   1.70755243   0.02818036
6631.00   1.69497466   0.02809828
6632.00   1.67868853   0.02798088
6633.00   1.69780326   0.02804060
6634.00   1.70705688   0.02810322
6635.00   1.67944098   0.02799875
6636.00   1.64354384   0.02779901
6637.00   1.64902806   0.02775606
6638.00   1.67782307   0.02785060
6639.00   1.70210707   0.02795367
6640.00   1.71075940   0.02798858
6641.00   1.69778943   0.02795717
6642.00   1.68344307   0.02786211
6643.00   1.67260218   0.02775254
6644.00   1.67915809   0.02776740
6645.00   1.70038378   0.02786852
6646.00   1.69829953   0.02785445
6647.00   1.69476140   0.02779550
6648.00   1.68205810   0.02769343
6649.00   1.69584966   0.02776712
6650.00   1.70419574   0.02779023
6651.00   1.70976758   0.02782655
6652.00   1.69769716   0.02772979
6653.00   1.68635440   0.02765654
6654.00   1.68619978   0.02769399
6655.00   1.70417559   0.02773820
6656.00   1.70733213   0.02770213
6657.00   1.70343888   0.02766315
6658.00   1.67694092   0.02754811
6659.00   1.68963218   0.02762013
6660.00   1.70333278   0.02770405
6661.00   1.72409654   0.02783882
6662.00   1.73060393   0.02784011
6663.00   1.71751165   0.02775096
6664.00   1.73140383   0.02784924
6665.00   1.74748230   0.02786655
6666.00   1.76097655   0.02787397
6667.00   1.74844158   0.02785000
6668.00   1.72209215   0.02774092
6669.00   1.73556852   0.02777397
6670.00   1.73467088   0.02773654
6671.00   1.70096886   0.02753660
6672.00   1.70030093   0.02754641
6673.00   1.72992277   0.02765629
6674.00   1.71430731   0.02753600
6675.00   1.70237851   0.02743599
6676.00   1.72535324   0.02762071
6677.00   1.74588454   0.02781178
6678.00   1.73783624   0.02780494
6679.00   1.72063780   0.02762263
6680.00   1.74254537   0.02769115
6681.00   1.75766325   0.02776098
6682.00   1.71661282   0.02752438
6683.00   1.72800410   0.02753697
6684.00   1.74018598   0.02753145
6685.00   1.71490979   0.02738406
6686.00   1.72787285   0.02752720
6687.00   1.73308229   0.02750053
6688.00   1.72994399   0.02745330
6689.00   1.73781157   0.02745495
6690.00   1.72919869   0.02739662
6691.00   1.72217512   0.02731640
6692.00   1.70442772   0.02717054
6693.00   1.69789052   0.02712657
6694.00   1.69428134   0.02705154
6695.00   1.70252848   0.02707351
6696.00   1.73064113   0.02721473
6697.00   1.71906424   0.02722472
6698.00   1.70369768   0.02715235
6699.00   1.69830585   0.02711778
6700.00   1.70193946   0.02708968
6701.00   1.72442007   0.02724109
6702.00   1.71308589   0.02718025
6703.00   1.70317507   0.02713838
6704.00   1.69924343   0.02715350
6705.00   1.72018003   0.02743203
6706.00   1.71275234   0.02758878
6707.00   1.71862125   0.02775063
6708.00   1.72655833   0.02784922
6709.00   1.71188784   0.02777964
6710.00   1.68930209   0.02755600
6711.00   1.69857740   0.02738856
6712.00   1.69852304   0.02719780
6713.00   1.69403243   0.02703972
6714.00   1.69175005   0.02694784
6715.00   1.69103217   0.02693731
6716.00   1.67809963   0.02692206
6717.00   1.65893412   0.02683486
6718.00   1.65853405   0.02678204
6719.00   1.67416811   0.02680995
6720.00   1.67968273   0.02681065
6721.00   1.67313981   0.02675047
6722.00   1.69613647   0.02680836
6723.00   1.72539210   0.02689650
6724.00   1.71290028   0.02681948
6725.00   1.66776764   0.02654889
6726.00   1.66775346   0.02651402
6727.00   1.68489385   0.02658304
6728.00   1.68968558   0.02666082
6729.00   1.68643785   0.02661021
6730.00   1.69096398   0.02661396
6731.00   1.67722917   0.02654986
6732.00   1.66828072   0.02654194
6733.00   1.66295898   0.02644025
6734.00   1.69954801   0.02655188
6735.00   1.72083974   0.02665815
6736.00   1.71492171   0.02667669
6737.00   1.69259715   0.02657006
6738.00   1.69422960   0.02659857
6739.00   1.69459867   0.02659704
6740.00   1.71143103   0.02670264
6741.00   1.71366382   0.02672647
6742.00   1.71013045   0.02668474
6743.00   1.69833016   0.02655970
6744.00   1.69865727   0.02650581
6745.00   1.68541384   0.02640982
6746.00   1.66061497   0.02625364
6747.00   1.67755365   0.02640070
6748.00   1.65115666   0.02649692
6749.00   1.64760327   0.02662347
6750.00   1.66554785   0.02673964
6751.00   1.68151259   0.02672099
6752.00   1.67105651   0.02651707
6753.00   1.67263651   0.02628942
6754.00   1.68836427   0.02626588
6755.00   1.69765306   0.02643987
6756.00   1.70457232   0.02664387
6757.00   1.70860958   0.02653906
6758.00   1.69337773   0.02644829
6759.00   1.69552970   0.02638233
6760.00   1.70160389   0.02637248
6761.00   1.70939839   0.02654700
6762.00   1.71096873   0.02722905
%6763.00   1.58564270   0.02810896
%6764.00   1.49555111   0.02950522
%6765.00   1.61503506   0.03197671
%6766.00   1.86041176   0.03586273
%6767.00   1.84830582   0.03304723
%6768.00   1.75091696   0.02817716
6769.00   1.69465625   0.02622055
6770.00   1.70173049   0.02616539
6771.00   1.68812418   0.02601854
6772.00   1.67197585   0.02592039
6773.00   1.68469298   0.02596539
6774.00   1.71510088   0.02610425
6775.00   1.69947660   0.02601737
6776.00   1.67618370   0.02589360
6777.00   1.68251395   0.02591895
6778.00   1.68078458   0.02595077
6779.00   1.68696594   0.02598788
6780.00   1.69128728   0.02601446
6781.00   1.67013979   0.02597848
6782.00   1.68578267   0.02607740
6783.00   1.70365894   0.02629166
6784.00   1.67724228   0.02659943
%6785.00   1.62112010   0.02685132
%6786.00   1.60612404   0.02737410
%6787.00   1.65703559   0.02792845
%6788.00   1.73981762   0.02772352
%6789.00   1.73297548   0.02678977
6790.00   1.69738650   0.02612875
6791.00   1.67837489   0.02591401
6792.00   1.69414663   0.02594279
6793.00   1.68891120   0.02582705
6794.00   1.67717338   0.02575526
6795.00   1.67107272   0.02568457
6796.00   1.68629003   0.02570438
6797.00   1.69043028   0.02568175
6798.00   1.68715477   0.02568654
6799.00   1.68013299   0.02565494
6800.00   1.68378448   0.02570136
6801.00   1.68206501   0.02568161
6802.00   1.68777597   0.02567090
6803.00   1.69159114   0.02567806
6804.00   1.69303107   0.02572885
6805.00   1.68517542   0.02570786
6806.00   1.69032812   0.02570895
6807.00   1.69691241   0.02571635
6808.00   1.69444621   0.02567969
6809.00   1.68712473   0.02558707
6810.00   1.68795776   0.02558929
6811.00   1.69495332   0.02563948
6812.00   1.69082928   0.02565651
6813.00   1.68842173   0.02560301
6814.00   1.68836069   0.02560386
6815.00   1.68443894   0.02562095
6816.00   1.67112255   0.02556729
6817.00   1.66815519   0.02550641
6818.00   1.68358791   0.02561046
6819.00   1.69119287   0.02568917
6820.00   1.70092595   0.02570717
6821.00   1.71104848   0.02572997
6822.00   1.69039857   0.02561336
6823.00   1.67404234   0.02554226
6824.00   1.67557955   0.02555017
6825.00   1.69120884   0.02566829
6826.00   1.69037271   0.02585051
6827.00   1.69017613   0.02610585
6828.00   1.69688332   0.02644932
6829.00   1.68833876   0.02659187
6830.00   1.65261579   0.02640927
6831.00   1.64055085   0.02631494
6832.00   1.67083132   0.02644782
6833.00   1.67924643   0.02646942
6834.00   1.67148530   0.02646270
6835.00   1.66859663   0.02638309
6836.00   1.65958440   0.02625606
6837.00   1.69034457   0.02609498
6838.00   1.70631099   0.02585383
6839.00   1.70368838   0.02566692
6840.00   1.70105231   0.02565880
6841.00   1.67832708   0.02558247
6842.00   1.66295099   0.02553539
6843.00   1.68289280   0.02561832
6844.00   1.68851519   0.02560328
6845.00   1.66241622   0.02536782
6846.00   1.66011429   0.02527345
6847.00   1.68166471   0.02537463
6848.00   1.68331301   0.02541046
6849.00   1.67864752   0.02533627
6850.00   1.65995884   0.02524789
6851.00   1.65406370   0.02524899
6852.00   1.65953851   0.02530753
6853.00   1.66530466   0.02529204
6854.00   1.67283380   0.02526944
6855.00   1.67952847   0.02527931
6856.00   1.67774057   0.02525146
6857.00   1.66308784   0.02512973
6858.00   1.64350688   0.02506682
6859.00   1.65573049   0.02516676
6860.00   1.65931940   0.02524221
6861.00   1.65518558   0.02550958
6862.00   1.65973186   0.02608116
6863.00   1.65000081   0.02660698
6864.00   1.65898395   0.02680116
6865.00   1.66210532   0.02661061
6866.00   1.64845395   0.02615140
6867.00   1.65466070   0.02610068
%6868.00   1.71059310   0.02728618
%6869.00   1.72569430   0.02964072
%6870.00   1.67586708   0.03142002
%6871.00   1.63895750   0.03220356
6872.00   1.66690886   0.03198214
6873.00   1.71639657   0.03158025
6874.00   1.69118214   0.03060706
6875.00   1.66539121   0.02975247
6876.00   1.67694139   0.02928586
6877.00   1.69306135   0.02898301
6878.00   1.67086005   0.02840549
6879.00   1.66817856   0.02805775
6880.00   1.66995668   0.02780304
6881.00   1.66627908   0.02737739
6882.00   1.67908144   0.02673156
6883.00   1.69187832   0.02606966
6884.00   1.68442941   0.02565919
6885.00   1.66399074   0.02555085
6886.00   1.63337564   0.02571170
6887.00   1.62481737   0.02619598
6888.00   1.64907348   0.02679606
6889.00   1.65888274   0.02716011
6890.00   1.65286887   0.02721371
6891.00   1.63642740   0.02705884
6892.00   1.62400734   0.02684676
6893.00   1.65152347   0.02686057
6894.00   1.64525580   0.02669733
6895.00   1.62847686   0.02649711
6896.00   1.63768375   0.02649680
6897.00   1.65272188   0.02659293
6898.00   1.64232898   0.02657137
6899.00   1.63499153   0.02665824
6900.00   1.66490018   0.02693478
6901.00   1.67985439   0.02695527
6902.00   1.63782167   0.02664151
6903.00   1.58530235   0.02606346
6904.00   1.60943806   0.02589408
6905.00   1.66390848   0.02614734
6906.00   1.64500070   0.02628551
6907.00   1.62848067   0.02606587
6908.00   1.62678719   0.02583353
6909.00   1.63699663   0.02578863
6910.00   1.62265515   0.02601003
6911.00   1.60068870   0.02612474
6912.00   1.61862898   0.02614779
6913.00   1.65494013   0.02620042
6914.00   1.64544773   0.02613720
6915.00   1.60876107   0.02594260
6916.00   1.62288904   0.02557631
6917.00   1.61196685   0.02510211
6918.00   1.62074280   0.02497579
6919.00   1.63308203   0.02528865
6920.00   1.63669419   0.02564669
6921.00   1.59453368   0.02584030
6922.00   1.57664490   0.02613218
6923.00   1.57695127   0.02638436
6924.00   1.60148144   0.02669819
6925.00   1.60404253   0.02675407
6926.00   1.60751224   0.02625753
6927.00   1.59585476   0.02549444
6928.00   1.60536194   0.02505958
6929.00   1.59631467   0.02496605
6930.00   1.58162534   0.02519326
6931.00   1.58378172   0.02541529
6932.00   1.59254932   0.02546452
6933.00   1.59138584   0.02523829
6934.00   1.59089196   0.02510358
6935.00   1.58885741   0.02516265
6936.00   1.57249403   0.02529163
6937.00   1.57182717   0.02555247
6938.00   1.59793329   0.02588251
6939.00   1.61874390   0.02610147
6940.00   1.60685134   0.02615917
6941.00   1.57196641   0.02603587
6942.00   1.54243898   0.02585927
6943.00   1.55173850   0.02572365
6944.00   1.57189107   0.02559175
6945.00   1.57438278   0.02530614
6946.00   1.56340289   0.02509463
6947.00   1.56872594   0.02525666
6948.00   1.58516753   0.02574618
6949.00   1.59125376   0.02612781
6950.00   1.59024465   0.02627262
6951.00   1.59441471   0.02613233
6952.00   1.59857821   0.02565063
6953.00   1.58588648   0.02506769
6954.00   1.57690394   0.02474666
6955.00   1.58155918   0.02468625
6956.00   1.59547246   0.02484979
6957.00   1.59650159   0.02508774
6958.00   1.57912064   0.02510726
6959.00   1.57265484   0.02503757
6960.00   1.56632245   0.02494007
6961.00   1.56990647   0.02498785
6962.00   1.58901489   0.02515716
6963.00   1.60276532   0.02513063
6964.00   1.59603095   0.02500235
6965.00   1.58202839   0.02480510
6966.00   1.58757520   0.02475630
6967.00   1.57019019   0.02468789
6968.00   1.56853926   0.02463094
6969.00   1.58286738   0.02463077
6970.00   1.58222067   0.02462570
6971.00   1.57821989   0.02469913
6972.00   1.58357859   0.02472823
6973.00   1.57515860   0.02468021
6974.00   1.58866620   0.02467988
6975.00   1.58215082   0.02459048
6976.00   1.56415176   0.02459190
6977.00   1.53745866   0.02460372
6978.00   1.54872429   0.02490101
6979.00   1.57187676   0.02514214
6980.00   1.55944741   0.02498356
