% File created by shivutils (I.Shivvers)
% wl(A)   flm    er(optional)
8474.00   0.64892370   0.01396581
8476.00   0.65397304   0.01312099
8478.00   0.65527195   0.01295545
8480.00   0.65192223   0.01290967
8482.00   0.64974695   0.01288807
8484.00   0.64968371   0.01285492
8486.00   0.64796060   0.01281869
8488.00   0.63912266   0.01281337
8490.00   0.63868529   0.01304373
8492.00   0.64680755   0.01336114
8494.00   0.65613824   0.01356794
8496.00   0.65612525   0.01352990
8498.00   0.64805931   0.01348827
8500.00   0.63484341   0.01350908
8502.00   0.62782210   0.01372620
8504.00   0.63187665   0.01406613
8506.00   0.64172357   0.01426690
8508.00   0.63704640   0.01426038
8510.00   0.63995832   0.01407390
8512.00   0.64526576   0.01362874
8514.00   0.64420271   0.01302861
8516.00   0.63208514   0.01263459
8518.00   0.62705332   0.01258161
8520.00   0.62473541   0.01259671
8522.00   0.63174939   0.01263013
8524.00   0.64431304   0.01266645
8526.00   0.64169902   0.01266327
8528.00   0.63578492   0.01259840
8530.00   0.63017899   0.01255889
8532.00   0.62927967   0.01254558
8534.00   0.63244748   0.01256625
8536.00   0.63082874   0.01268767
8538.00   0.63220179   0.01272323
8540.00   0.63341480   0.01271356
8542.00   0.63151962   0.01270542
8544.00   0.62679702   0.01275298
8546.00   0.62597901   0.01291180
8548.00   0.62698263   0.01307041
8550.00   0.63185030   0.01316499
8552.00   0.63674122   0.01318461
8554.00   0.63802242   0.01312672
8556.00   0.63944697   0.01292354
8558.00   0.63315129   0.01266998
8560.00   0.62672693   0.01250095
8562.00   0.62741226   0.01245922
8564.00   0.63625711   0.01250453
8566.00   0.63791084   0.01255067
8568.00   0.63596159   0.01253979
8570.00   0.63093609   0.01251965
8572.00   0.62708449   0.01252476
8574.00   0.62764060   0.01255787
8576.00   0.62432843   0.01254750
8578.00   0.62394160   0.01254729
8580.00   0.62241095   0.01252982
8582.00   0.62008959   0.01250100
8584.00   0.62069637   0.01250008
8586.00   0.62818819   0.01261494
8588.00   0.62974185   0.01267114
8590.00   0.62701851   0.01265728
8592.00   0.62380165   0.01264696
8594.00   0.62312359   0.01272858
8596.00   0.62001616   0.01274125
8598.00   0.61649156   0.01268837
8600.00   0.61452317   0.01266015
8602.00   0.61538661   0.01266421
8604.00   0.61875039   0.01262305
8606.00   0.61805934   0.01252146
8608.00   0.61752379   0.01248039
8610.00   0.62074047   0.01253697
8612.00   0.62218660   0.01264949
8614.00   0.60969132   0.01272963
8616.00   0.60611200   0.01292627
8618.00   0.60996670   0.01318751
8620.00   0.61740464   0.01349438
8622.00   0.62010169   0.01380465
8624.00   0.60787660   0.01405528
8626.00   0.60691148   0.01435009
8628.00   0.61277747   0.01462404
8630.00   0.61669010   0.01481097
8632.00   0.61686563   0.01488527
8634.00   0.62424964   0.01488599
8636.00   0.61897713   0.01469529
8638.00   0.61026335   0.01439849
8640.00   0.61280149   0.01408824
8642.00   0.62657434   0.01381293
8644.00   0.62252504   0.01351563
8646.00   0.62445444   0.01344258
8648.00   0.62203145   0.01354047
8650.00   0.61460060   0.01377219
8652.00   0.60515076   0.01409195
8654.00   0.59530497   0.01445494
8656.00   0.61265904   0.01473166
8658.00   0.61311597   0.01477896
8660.00   0.60433435   0.01472717
8662.00   0.60656005   0.01472561
8664.00   0.61183715   0.01463042
8666.00   0.60705215   0.01451341
8668.00   0.60561126   0.01437863
8670.00   0.60946369   0.01424618
8672.00   0.61254430   0.01411804
8674.00   0.60317963   0.01391890
8676.00   0.59947389   0.01367969
8678.00   0.60103601   0.01347541
8680.00   0.60665697   0.01333329
8682.00   0.61306638   0.01322829
8684.00   0.61075765   0.01308118
8686.00   0.60684562   0.01296129
8688.00   0.60466027   0.01281516
8690.00   0.60694951   0.01268340
8692.00   0.61326736   0.01264251
8694.00   0.61101991   0.01258366
8696.00   0.60741621   0.01252003
8698.00   0.60627240   0.01249997
8700.00   0.60471749   0.01250425
8702.00   0.59716964   0.01247322
8704.00   0.59495479   0.01248918
8706.00   0.60027671   0.01252245
8708.00   0.60660821   0.01252321
8710.00   0.60930187   0.01248901
8712.00   0.60786706   0.01245937
8714.00   0.60526955   0.01239663
8716.00   0.60667729   0.01233355
8718.00   0.60723925   0.01230494
8720.00   0.60385686   0.01230190
8722.00   0.59794497   0.01227219
8724.00   0.59347224   0.01222994
8726.00   0.58640373   0.01220354
8728.00   0.58763522   0.01221302
8730.00   0.59808660   0.01224739
8732.00   0.60241413   0.01226303
8734.00   0.60352844   0.01227662
8736.00   0.60698628   0.01230026
8738.00   0.60501492   0.01228787
8740.00   0.59635180   0.01224146
8742.00   0.59471112   0.01225656
8744.00   0.60056478   0.01229003
8746.00   0.59729320   0.01228325
8748.00   0.58800125   0.01223028
8750.00   0.58300036   0.01217744
8752.00   0.59325713   0.01222330
8754.00   0.59276539   0.01232351
8756.00   0.59071225   0.01278797
8758.00   0.58958417   0.01359190
8760.00   0.58900374   0.01447604
8762.00   0.58587557   0.01498932
8764.00   0.59564811   0.01596010
8766.00   0.59902078   0.01667012
8768.00   0.59784395   0.01671923
8770.00   0.59808064   0.01614719
8772.00   0.58943766   0.01586106
8774.00   0.58542651   0.01604679
8776.00   0.57737637   0.01619902
8778.00   0.57949400   0.01621703
8780.00   0.59913450   0.01617201
8782.00   0.58031833   0.01595376
8784.00   0.57907981   0.01516694
8786.00   0.58199942   0.01407492
8788.00   0.58713108   0.01327248
8790.00   0.59522623   0.01328061
8792.00   0.58266336   0.01334485
8794.00   0.58175844   0.01336664
8796.00   0.58473986   0.01324640
8798.00   0.58505982   0.01289567
8800.00   0.58138150   0.01232296
8802.00   0.58417922   0.01199544
8804.00   0.58564979   0.01193697
8806.00   0.59232497   0.01209854
8808.00   0.60049158   0.01232134
8810.00   0.59918982   0.01241798
8812.00   0.59173459   0.01233388
8814.00   0.59808999   0.01242372
8816.00   0.60504991   0.01245046
8818.00   0.60471433   0.01234977
8820.00   0.60042506   0.01242782
8822.00   0.60034287   0.01399311
8824.00   0.60249305   0.01661056
8826.00   0.60530621   0.01883970
8828.00   0.60278010   0.01998608
8830.00   0.58687609   0.01999320
8832.00   0.58285290   0.01982750
8834.00   0.58706278   0.01899880
8836.00   0.58711392   0.01745821
8838.00   0.58213526   0.01585368
8840.00   0.58884710   0.01575489
8842.00   0.59379774   0.01525635
8844.00   0.59003824   0.01418103
8846.00   0.58579826   0.01326537
8848.00   0.58787221   0.01311456
8850.00   0.59321386   0.01328135
8852.00   0.58551985   0.01332437
8854.00   0.59411240   0.01345869
8856.00   0.60329586   0.01337592
8858.00   0.59678906   0.01290353
8860.00   0.58559024   0.01240961
8862.00   0.57982206   0.01243980
8864.00   0.58813137   0.01324094
8866.00   0.59465951   0.01403382
8868.00   0.58545345   0.01423352
8870.00   0.57228136   0.01426572
8872.00   0.57857221   0.01411924
8874.00   0.58263451   0.01368941
8876.00   0.58023137   0.01295958
8878.00   0.57677132   0.01222580
8880.00   0.58140749   0.01245518
8882.00   0.57940775   0.01438140
8884.00   0.58382434   0.01646662
%8886.00   0.57157522   0.01777219
%8888.00   0.52901083   0.01803867
%8890.00   0.61121309   0.01798928
%8892.00   0.67977101   0.01869180
%8894.00   0.60403830   0.01694685
%8896.00   0.60639113   0.01367749
8898.00   0.57903624   0.01271263
8900.00   0.58622503   0.01353922
8902.00   0.57927656   0.01427802
8904.00   0.57093495   0.01462271
8906.00   0.56611854   0.01457150
8908.00   0.56181985   0.01425911
8910.00   0.56114602   0.01360515
8912.00   0.57375795   0.01282757
8914.00   0.57464582   0.01303377
8916.00   0.56260687   0.01458160
8918.00   0.55848199   0.01673329
8920.00   0.56450731   0.01792341
8922.00   0.56810212   0.01821657
8924.00   0.56997710   0.01786585
8926.00   0.57240391   0.01676243
8928.00   0.57596022   0.01447178
8930.00   0.56685758   0.01270676
8932.00   0.55766386   0.01220661
8934.00   0.55661124   0.01226426
8936.00   0.56185031   0.01223608
8938.00   0.56158930   0.01221636
8940.00   0.56059605   0.01283729
8942.00   0.56206423   0.01354431
8944.00   0.56233186   0.01390650
8946.00   0.55918288   0.01387017
8948.00   0.55502838   0.01381572
8950.00   0.56333381   0.01334118
8952.00   0.56948459   0.01303554
8954.00   0.56753176   0.01377946
8956.00   0.55730557   0.01542312
8958.00   0.54376912   0.01660763
8960.00   0.53748912   0.01679218
8962.00   0.55063587   0.01667776
8964.00   0.56400317   0.01605173
8966.00   0.56073236   0.01472336
8968.00   0.55004185   0.01313470
8970.00   0.54939896   0.01261066
8972.00   0.56310844   0.01251184
8974.00   0.57810283   0.01256115
8976.00   0.57712597   0.01260548
8978.00   0.54768831   0.01237946
8980.00   0.55349237   0.01231470
8982.00   0.56944084   0.01248190
8984.00   0.58432817   0.01297282
8986.00   0.59476167   0.01369825
8988.00   0.60402292   0.01419697
8990.00   0.59014839   0.01464747
8992.00   0.56575960   0.01483327
8994.00   0.54406029   0.01460678
8996.00   0.53625697   0.01411441
8998.00   0.54989988   0.01445237
9000.00   0.56963015   0.01480088
9002.00   0.57261741   0.01511755
9004.00   0.55822593   0.01533957
9006.00   0.54311562   0.01533428
9008.00   0.54795295   0.01470881
9010.00   0.55793029   0.01352401
9012.00   0.55691057   0.01259365
9014.00   0.55858845   0.01233429
9016.00   0.58584189   0.01250141
9018.00   0.58455712   0.01261298
9020.00   0.56944758   0.01258420
9022.00   0.55685115   0.01251886
9024.00   0.55717301   0.01250064
9026.00   0.56932890   0.01255187
9028.00   0.56244814   0.01264694
9030.00   0.55821490   0.01256504
9032.00   0.55537534   0.01242554
9034.00   0.55252814   0.01244305
9036.00   0.55153447   0.01277761
9038.00   0.55923080   0.01287271
9040.00   0.56739742   0.01284982
9042.00   0.57021314   0.01279370
9044.00   0.56495506   0.01283400
9046.00   0.55332994   0.01310299
9048.00   0.55193728   0.01329830
9050.00   0.55433464   0.01339835
9052.00   0.55701423   0.01348871
9054.00   0.55754787   0.01350559
9056.00   0.55494636   0.01315438
9058.00   0.55030125   0.01259123
9060.00   0.55727440   0.01229950
9062.00   0.56360430   0.01226969
9064.00   0.55849004   0.01232382
9066.00   0.54673702   0.01232304
9068.00   0.55416453   0.01245638
9070.00   0.55608815   0.01247077
9072.00   0.54790235   0.01243449
9074.00   0.53552276   0.01244836
9076.00   0.53095651   0.01245660
9078.00   0.53417677   0.01229257
9080.00   0.53824502   0.01223091
9082.00   0.53826880   0.01221200
9084.00   0.53371912   0.01213743
9086.00   0.53041798   0.01216383
9088.00   0.54410481   0.01237615
9090.00   0.53838950   0.01242149
9092.00   0.51898396   0.01234108
9094.00   0.51070249   0.01231773
9096.00   0.53233558   0.01235123
9098.00   0.53311151   0.01242478
9100.00   0.53048688   0.01259884
9102.00   0.53070706   0.01277365
9104.00   0.53111893   0.01281620
9106.00   0.52205968   0.01278990
9108.00   0.52324051   0.01257006
9110.00   0.51974136   0.01230658
9112.00   0.51394588   0.01208450
9114.00   0.51821584   0.01191933
9116.00   0.53327173   0.01180067
9118.00   0.53661233   0.01188197
9120.00   0.52870327   0.01189027
9122.00   0.51400203   0.01180059
9124.00   0.50106078   0.01177287
9126.00   0.51436585   0.01166124
9128.00   0.52610159   0.01163054
9130.00   0.53339070   0.01173365
9132.00   0.53293806   0.01192136
9134.00   0.52114683   0.01207126
9136.00   0.50621921   0.01207357
9138.00   0.49990830   0.01205143
9140.00   0.49683484   0.01198859
9142.00   0.50022262   0.01191482
9144.00   0.52121407   0.01191079
9146.00   0.52700335   0.01190084
9148.00   0.51876491   0.01171837
9150.00   0.51698560   0.01168079
9152.00   0.52803761   0.01199214
9154.00   0.53476471   0.01252895
9156.00   0.51605225   0.01272243
9158.00   0.49483958   0.01274076
9160.00   0.48841223   0.01270752
9162.00   0.49818507   0.01262257
9164.00   0.50498545   0.01230717
9166.00   0.50390446   0.01199518
9168.00   0.51024073   0.01184433
9170.00   0.51574737   0.01179849
9172.00   0.51521111   0.01179724
9174.00   0.52091068   0.01191416
9176.00   0.52459759   0.01211400
9178.00   0.51170486   0.01218227
9180.00   0.49919167   0.01214106
9182.00   0.50423485   0.01209366
9184.00   0.52134699   0.01213336
9186.00   0.51928085   0.01199548
9188.00   0.51137692   0.01185015
9190.00   0.50987375   0.01184807
9192.00   0.51818115   0.01198378
9194.00   0.51861948   0.01189948
9196.00   0.51353163   0.01181675
9198.00   0.51006967   0.01191029
9200.00   0.51251799   0.01205308
9202.00   0.51933575   0.01204220
9204.00   0.51639825   0.01189233
9206.00   0.52645642   0.01195318
9208.00   0.53491741   0.01206332
9210.00   0.53122300   0.01206878
9212.00   0.51638234   0.01196345
9214.00   0.52105099   0.01223649
9216.00   0.52381611   0.01241177
9218.00   0.52162701   0.01251778
9220.00   0.52098006   0.01258071
9222.00   0.52926952   0.01262183
9224.00   0.52926266   0.01269367
9226.00   0.52781719   0.01270297
9228.00   0.52744430   0.01260190
9230.00   0.52736282   0.01240190
9232.00   0.52655083   0.01220226
9234.00   0.54132050   0.01239031
9236.00   0.53784817   0.01232895
9238.00   0.51721376   0.01208856
9240.00   0.50042146   0.01190198
9242.00   0.51432395   0.01201092
9244.00   0.52830750   0.01218793
9246.00   0.53251773   0.01234739
9248.00   0.53067738   0.01235718
9250.00   0.52426761   0.01223233
9252.00   0.51098061   0.01214520
9254.00   0.51178282   0.01218187
9256.00   0.50673419   0.01197333
9258.00   0.50825524   0.01186046
9260.00   0.51596731   0.01195537
9262.00   0.50772560   0.01189743
9264.00   0.50736767   0.01187195
9266.00   0.50498313   0.01180230
9268.00   0.50955826   0.01185057
9270.00   0.51913029   0.01199054
9272.00   0.51054955   0.01186053
9274.00   0.50938755   0.01178970
9276.00   0.51634663   0.01195471
9278.00   0.52633536   0.01212557
9280.00   0.53000790   0.01215118
9282.00   0.51594090   0.01224406
9284.00   0.49356827   0.01225215
9286.00   0.49420920   0.01232700
9288.00   0.50404948   0.01241598
9290.00   0.50388342   0.01246274
9292.00   0.50095147   0.01256841
9294.00   0.50568038   0.01253476
9296.00   0.50750118   0.01259025
9298.00   0.51110226   0.01280464
9300.00   0.51981020   0.01328824
9302.00   0.51682693   0.01436523
9304.00   0.50783283   0.01612455
9306.00   0.50306916   0.01776801
9308.00   0.51455551   0.01972448
9310.00   0.54223210   0.02233556
9312.00   0.55102539   0.02501393
9314.00   0.53944373   0.02494586
9316.00   0.54010457   0.02423138
9318.00   0.53792375   0.02421797
9320.00   0.50616366   0.02505160
9322.00   0.48654369   0.02454834
9324.00   0.50921714   0.02360163
9326.00   0.52405626   0.02341453
9328.00   0.51250964   0.02345843
9330.00   0.49133721   0.02210259
9332.00   0.50795335   0.01830339
9334.00   0.54758257   0.01693960
9336.00   0.56526679   0.01774784
9338.00   0.55047643   0.01897911
9340.00   0.52849859   0.01928641
9342.00   0.53951639   0.01959351
9344.00   0.54477924   0.01944347
9346.00   0.50631726   0.01924466
9348.00   0.45149878   0.01901327
9350.00   0.45965973   0.01827479
9352.00   0.53754282   0.01626200
9354.00   0.60240883   0.01573006
9356.00   0.61512160   0.01622191
9358.00   0.57051617   0.01670860
9360.00   0.49879614   0.01660462
9362.00   0.49200931   0.01599777
9364.00   0.51023799   0.01512162
9366.00   0.54467148   0.01453614
9368.00   0.57115978   0.01511692
9370.00   0.54724187   0.01766807
9372.00   0.52620977   0.02582508
9374.00   0.50545698   0.03257592
9376.00   0.50084090   0.03509361
9378.00   0.52284569   0.03380161
9380.00   0.56801409   0.03320798
9382.00   0.52137297   0.03063349
9384.00   0.47380027   0.02520995
9386.00   0.46386608   0.01904152
9388.00   0.49257112   0.01569719
9390.00   0.52427202   0.01503255
9392.00   0.51294369   0.01431898
9394.00   0.51882762   0.01371512
9396.00   0.53572071   0.01344344
9398.00   0.54249603   0.01376304
9400.00   0.54167759   0.01470121
9402.00   0.53902364   0.01541795
9404.00   0.52695912   0.01557573
9406.00   0.51522332   0.01540072
9408.00   0.51667047   0.01513358
9410.00   0.53426850   0.01420451
9412.00   0.53505677   0.01380947
9414.00   0.51325911   0.01422029
9416.00   0.49450114   0.01523525
9418.00   0.50732416   0.01639582
9420.00   0.53908509   0.01731996
9422.00   0.54698378   0.01793469
9424.00   0.54775769   0.01794269
9426.00   0.55475837   0.01734813
9428.00   0.56609255   0.01645279
9430.00   0.53376698   0.01595518
9432.00   0.48730016   0.01590954
9434.00   0.48353887   0.01715539
9436.00   0.52779263   0.01938039
9438.00   0.58184910   0.02180775
9440.00   0.60706741   0.02451878
9442.00   0.57867068   0.02808421
9444.00   0.51497763   0.02956079
9446.00   0.46138868   0.02728393
9448.00   0.46585003   0.02046449
9450.00   0.50127286   0.01595858
9452.00   0.52947253   0.01478263
9454.00   0.55906135   0.01621095
9456.00   0.58162135   0.01854333
9458.00   0.57111013   0.02083228
9460.00   0.53541905   0.02228506
9462.00   0.53226388   0.02263409
9464.00   0.52125317   0.02125506
9466.00   0.50097793   0.01841282
9468.00   0.52701658   0.01592839
9470.00   0.56020349   0.01549295
9472.00   0.53525156   0.01712138
9474.00   0.51217198   0.02018267
9476.00   0.52624714   0.02307840
9478.00   0.53942400   0.02400956
9480.00   0.54041827   0.02470023
9482.00   0.54070544   0.02398300
9484.00   0.51829797   0.02166858
9486.00   0.47791716   0.01818216
9488.00   0.47590652   0.01498998
9490.00   0.52239239   0.01424631
9492.00   0.56088859   0.01426355
9494.00   0.58512193   0.01452414
9496.00   0.59029967   0.01524895
9498.00   0.54113758   0.01693547
9500.00   0.50865680   0.01966644
9502.00   0.49755681   0.02152707
9504.00   0.48938623   0.02213606
9506.00   0.47411060   0.02137769
9508.00   0.48508382   0.01853846
9510.00   0.51774013   0.01599353
9512.00   0.55653638   0.01466928
9514.00   0.58109683   0.01496022
9516.00   0.57969928   0.01633456
9518.00   0.56563532   0.01801794
9520.00   0.54619926   0.01993535
9522.00   0.52717012   0.02113437
9524.00   0.52117270   0.02116372
9526.00   0.52973932   0.01992283
9528.00   0.50476789   0.01761579
9530.00   0.52136415   0.01703472
9532.00   0.53748316   0.01696773
9534.00   0.54662657   0.01678188
9536.00   0.56216300   0.01636479
9538.00   0.57229894   0.01584512
9540.00   0.56071162   0.01548658
9542.00   0.56555504   0.01553208
9544.00   0.58053380   0.01574179
9546.00   0.57002825   0.01576629
9548.00   0.53226411   0.01638463
9550.00   0.52854347   0.01741377
9552.00   0.55212706   0.01823849
9554.00   0.57327074   0.01876762
9556.00   0.55625278   0.01924024
9558.00   0.49857521   0.01909452
9560.00   0.45857659   0.01758232
9562.00   0.48328808   0.01706393
9564.00   0.54716468   0.01863936
9566.00   0.56500143   0.02098189
9568.00   0.54774731   0.02263058
9570.00   0.52433187   0.02272648
9572.00   0.50847954   0.02133563
9574.00   0.50604481   0.01884222
9576.00   0.51586479   0.01601817
9578.00   0.53823382   0.01461127
9580.00   0.55346721   0.01443147
9582.00   0.54259324   0.01461115
9584.00   0.50890207   0.01448726
9586.00   0.48383328   0.01403718
9588.00   0.49618748   0.01380387
9590.00   0.50856900   0.01408129
9592.00   0.50437808   0.01465245
9594.00   0.48637548   0.01509095
9596.00   0.47797880   0.01495901
9598.00   0.48249626   0.01454106
9600.00   0.48517823   0.01409492
9602.00   0.48560247   0.01398901
9604.00   0.49017349   0.01439336
9606.00   0.50967962   0.01507409
9608.00   0.50764495   0.01556840
9610.00   0.49171153   0.01569047
9612.00   0.48356232   0.01538053
9614.00   0.49480414   0.01482440
9616.00   0.50012797   0.01460052
9618.00   0.49929461   0.01507922
9620.00   0.49867907   0.01576253
9622.00   0.49643216   0.01625348
9624.00   0.48899493   0.01636574
9626.00   0.47809353   0.01629084
9628.00   0.48069242   0.01564440
9630.00   0.47341862   0.01471277
9632.00   0.46625707   0.01390386
9634.00   0.48060510   0.01357679
9636.00   0.51511186   0.01361294
9638.00   0.51520139   0.01381440
9640.00   0.49500394   0.01404134
9642.00   0.47832528   0.01406567
9644.00   0.48385182   0.01379512
9646.00   0.49633250   0.01391375
9648.00   0.48743048   0.01392941
9650.00   0.47614160   0.01402097
9652.00   0.47944376   0.01409512
9654.00   0.50056368   0.01393645
9656.00   0.49928352   0.01394452
9658.00   0.49460998   0.01394218
9660.00   0.49125186   0.01385036
9662.00   0.48776218   0.01392062
9664.00   0.47937211   0.01453854
9666.00   0.47139511   0.01532224
9668.00   0.46347842   0.01554782
9670.00   0.46082863   0.01552971
9672.00   0.46276951   0.01545172
9674.00   0.46338865   0.01523242
9676.00   0.47526756   0.01494911
9678.00   0.48100552   0.01519457
9680.00   0.48150507   0.01578403
9682.00   0.48401546   0.01639169
9684.00   0.49630114   0.01676342
9686.00   0.48079887   0.01648351
9688.00   0.47659650   0.01581904
9690.00   0.48617730   0.01510185
9692.00   0.49475589   0.01472676
9694.00   0.47850510   0.01501483
9696.00   0.49195704   0.01612234
9698.00   0.49430385   0.01696283
9700.00   0.49348900   0.01739273
9702.00   0.49476409   0.01743541
9704.00   0.47671953   0.01699106
9706.00   0.48835227   0.01667132
9708.00   0.49999943   0.01590326
9710.00   0.49918532   0.01533127
9712.00   0.48908341   0.01556018
9714.00   0.49258626   0.01600214
9716.00   0.49478725   0.01751683
9718.00   0.48537245   0.01874159
9720.00   0.47894540   0.01931908
9722.00   0.48776755   0.01934935
9724.00   0.49358425   0.01926603
9726.00   0.49025282   0.01796557
9728.00   0.48977700   0.01643447
9730.00   0.49112794   0.01527665
9732.00   0.48773661   0.01482471
9734.00   0.47561932   0.01529085
9736.00   0.46950710   0.01592948
9738.00   0.45242098   0.01631729
9740.00   0.44365320   0.01657267
9742.00   0.46587369   0.01685910
9744.00   0.48361143   0.01642540
9746.00   0.46892640   0.01546415
9748.00   0.46509790   0.01499107
9750.00   0.47970000   0.01505519
9752.00   0.49197969   0.01495533
9754.00   0.47934484   0.01436134
9756.00   0.47221398   0.01403357
9758.00   0.46491313   0.01387154
9760.00   0.46534300   0.01394496
9762.00   0.48457375   0.01435344
9764.00   0.48490337   0.01442479
9766.00   0.47638699   0.01420928
9768.00   0.46474719   0.01397840
9770.00   0.45399395   0.01375526
9772.00   0.44796586   0.01338235
9774.00   0.46934053   0.01354040
9776.00   0.48552468   0.01391863
9778.00   0.48472497   0.01415058
9780.00   0.47091350   0.01409448
9782.00   0.46055472   0.01391706
9784.00   0.46017858   0.01426885
9786.00   0.45362803   0.01639440
9788.00   0.45302883   0.01945035
9790.00   0.46063927   0.02215086
9792.00   0.46094641   0.02345818
9794.00   0.45321390   0.02420704
9796.00   0.46899390   0.02413425
9798.00   0.48271397   0.02268254
9800.00   0.47535253   0.02012553
9802.00   0.45912644   0.01848279
9804.00   0.44830331   0.01798317
9806.00   0.44824955   0.01749112
9808.00   0.45171586   0.01689319
9810.00   0.45227575   0.01639956
9812.00   0.45292291   0.01615085
9814.00   0.44130266   0.01601533
9816.00   0.43972790   0.01584755
9818.00   0.44600382   0.01561367
9820.00   0.44601378   0.01535992
9822.00   0.41856733   0.01519640
9824.00   0.41299823   0.01506836
9826.00   0.42527929   0.01504819
9828.00   0.44004619   0.01503610
9830.00   0.44381842   0.01495393
9832.00   0.44210902   0.01497544
9834.00   0.44805634   0.01481564
9836.00   0.45393828   0.01475516
9838.00   0.44981003   0.01464916
9840.00   0.43356344   0.01433653
9842.00   0.42748681   0.01418927
9844.00   0.43199849   0.01505477
9846.00   0.44062817   0.01642539
9848.00   0.44170657   0.01742307
9850.00   0.43114695   0.01751409
9852.00   0.44129404   0.01750360
9854.00   0.44466266   0.01737832
9856.00   0.44337797   0.01630478
9858.00   0.44459999   0.01489927
9860.00   0.45242929   0.01466101
9862.00   0.44472620   0.01476213
9864.00   0.43831924   0.01463563
9866.00   0.43876949   0.01574176
9868.00   0.45111576   0.01910779
9870.00   0.47488523   0.02384020
9872.00   0.48381495   0.02539566
9874.00   0.45649132   0.02553985
9876.00   0.42935643   0.02497240
9878.00   0.42835626   0.02347336
9880.00   0.45270884   0.02014484
9882.00   0.44502363   0.01726803
9884.00   0.42751083   0.01596125
9886.00   0.42617929   0.01577190
9888.00   0.44425488   0.01616650
9890.00   0.45825049   0.01717229
9892.00   0.44294772   0.01839166
9894.00   0.44029534   0.01920989
9896.00   0.43715504   0.01944170
9898.00   0.43070436   0.01933408
9900.00   0.44201276   0.01945730
9902.00   0.43648887   0.01807328
9904.00   0.43198630   0.01652970
9906.00   0.42412627   0.01555732
9908.00   0.41926694   0.01603380
9910.00   0.44437084   0.01865363
9912.00   0.42481986   0.02257937
9914.00   0.41864094   0.02493749
9916.00   0.42867291   0.02591237
9918.00   0.43982640   0.02595317
9920.00   0.43548092   0.02510045
9922.00   0.42379487   0.02159005
9924.00   0.41421399   0.01828000
9926.00   0.41467547   0.01654506
9928.00   0.42492136   0.01628877
9930.00   0.43082413   0.01613791
9932.00   0.43243459   0.01600792
9934.00   0.43637028   0.01605659
9936.00   0.43748060   0.01682287
9938.00   0.42961851   0.01862947
9940.00   0.41564310   0.02103720
9942.00   0.41671690   0.02444761
9944.00   0.42236981   0.02775892
9946.00   0.42902470   0.02982600
9948.00   0.43625799   0.03004069
9950.00   0.44227073   0.02899381
9952.00   0.44948211   0.02837273
9954.00   0.44277084   0.02778059
9956.00   0.42688534   0.02760684
9958.00   0.41900000   0.02846022
9960.00   0.43706036   0.03018489
9962.00   0.44666556   0.03003077
9964.00   0.43797696   0.02829438
9966.00   0.41965935   0.02587924
9968.00   0.41002813   0.02399651
9970.00   0.41241363   0.02232679
9972.00   0.43025768   0.02133715
9974.00   0.44137454   0.02101896
9976.00   0.43702671   0.02095260
9978.00   0.42520443   0.02054969
9980.00   0.42903337   0.01963672
9982.00   0.42831126   0.01880910
9984.00   0.42709598   0.01823960
9986.00   0.43016788   0.01790106
9988.00   0.43871716   0.01762755
9990.00   0.44397494   0.01750501
9992.00   0.43682930   0.01737681
9994.00   0.42555073   0.01749483
9996.00   0.42061266   0.01802208
9998.00   0.42864028   0.01887489
10000.00   0.43689129   0.01944302
10002.00   0.43929562   0.01972558
10004.00   0.42910150   0.01967741
10006.00   0.41803238   0.02041440
10008.00   0.43650484   0.02388336
10010.00   0.44507822   0.02996811
10012.00   0.42242265   0.03391469
10014.00   0.40357494   0.03571966
10016.00   0.41461816   0.03589043
10018.00   0.44236788   0.03480884
10020.00   0.43774664   0.03098482
10022.00   0.41881832   0.02750910
10024.00   0.41249517   0.02609631
10026.00   0.42508605   0.02651502
10028.00   0.41920474   0.02626536
10030.00   0.43578473   0.02564553
10032.00   0.43497369   0.02392308
10034.00   0.42529061   0.02162979
10036.00   0.42525828   0.01995964
10038.00   0.43668592   0.02007460
10040.00   0.43193451   0.02065638
10042.00   0.43092918   0.02136011
10044.00   0.43374193   0.02178062
10046.00   0.43408790   0.02174977
10048.00   0.43220618   0.02156887
10050.00   0.42499590   0.02080448
10052.00   0.42192850   0.01984070
10054.00   0.42063656   0.01950078
10056.00   0.41891015   0.02047721
10058.00   0.43891403   0.02248629
10060.00   0.43392837   0.02376096
10062.00   0.42576051   0.02447889
10064.00   0.41965881   0.02479792
10066.00   0.41329119   0.02478732
10068.00   0.42349616   0.02415619
10070.00   0.41484603   0.02326700
10072.00   0.41186932   0.02266732
10074.00   0.42124334   0.02250203
10076.00   0.43095672   0.02285478
10078.00   0.41537762   0.02523935
10080.00   0.40810218   0.02948581
10082.00   0.41428027   0.03232230
10084.00   0.42080951   0.03330763
10086.00   0.41069904   0.03348563
10088.00   0.43060732   0.03213690
10090.00   0.40450880   0.02793005
10092.00   0.39726046   0.02389819
10094.00   0.41401696   0.02217903
10096.00   0.39546552   0.02165690
10098.00   0.39329553   0.02207202
10100.00   0.40470910   0.02414356
10102.00   0.40804043   0.02595545
10104.00   0.40504262   0.02680428
10106.00   0.42403841   0.02735747
10108.00   0.43585882   0.02722968
10110.00   0.41783479   0.02569637
10112.00   0.39396074   0.02363748
10114.00   0.38541362   0.02217800
